RequestTime,StartingStation,EndingStation,ModelOld,ModelSL,ModelDelay,Value_ModelOld,Value_ModelSL,Value_ModelDelay,Value_ModelDelay_50,Value_ModelDelay_90,ModelDelay_50,ModelDelay_90
1900-01-01 16:54:04,Tekniska högskolan,Solna Centrum,1900-01-01 17:13:16,1900-01-01 17:13:16,1900-01-01 17:13:16,True,True,True,True,True,1900-01-01 17:13:16,1900-01-01 17:27:29
1900-01-01 16:54:04,Solna Centrum,Tekniska högskolan,1900-01-01 17:21:35,1900-01-01 17:21:35,1900-01-01 17:21:35,True,True,True,True,True,1900-01-01 17:21:35,1900-01-01 17:21:35
1900-01-01 16:54:05,Globen,Solna Centrum,1900-01-01 17:27:29,1900-01-01 17:27:29,1900-01-01 17:27:29,True,True,True,True,True,1900-01-01 17:27:29,1900-01-01 17:27:29
1900-01-01 16:54:06,Solna Centrum,Globen,1900-01-01 17:25:15,1900-01-01 17:25:15,1900-01-01 17:25:15,True,True,True,True,True,1900-01-01 17:25:15,1900-01-01 17:25:15
1900-01-01 16:54:48,Tekniska högskolan,Fridhemsplan,1900-01-01 17:07:21,1900-01-01 17:07:21,1900-01-01 17:10:00,True,True,True,True,True,1900-01-01 17:10:00,1900-01-01 17:10:00
1900-01-01 16:54:48,Fridhemsplan,Tekniska högskolan,1900-01-01 17:10:19,1900-01-01 17:13:44,1900-01-01 17:10:19,True,True,True,True,True,1900-01-01 17:10:19,1900-01-01 17:10:19
1900-01-01 16:54:49,Tekniska högskolan,Solna Centrum,1900-01-01 17:13:16,1900-01-01 17:13:16,1900-01-01 17:13:16,True,True,True,True,True,1900-01-01 17:13:16,1900-01-01 17:13:16
1900-01-01 16:54:49,Solna Centrum,Tekniska högskolan,1900-01-01 17:21:35,1900-01-01 17:21:35,1900-01-01 17:21:35,True,True,True,True,True,1900-01-01 17:21:35,1900-01-01 17:21:35
1900-01-01 16:54:50,Globen,Solna Centrum,1900-01-01 17:27:29,1900-01-01 17:27:29,1900-01-01 17:27:29,True,True,True,True,True,1900-01-01 17:27:29,1900-01-01 17:27:29
1900-01-01 16:54:51,Solna Centrum,Globen,1900-01-01 17:25:15,1900-01-01 17:25:15,1900-01-01 17:25:15,True,True,True,True,True,1900-01-01 17:25:15,1900-01-01 17:25:15
1900-01-01 16:55:27,Tekniska högskolan,Fridhemsplan,1900-01-01 17:13:30,1900-01-01 17:13:30,1900-01-01 17:13:30,True,True,True,True,True,1900-01-01 17:13:30,1900-01-01 17:13:30
1900-01-01 16:55:28,Fridhemsplan,Tekniska högskolan,1900-01-01 17:13:44,1900-01-01 17:13:44,1900-01-01 17:10:19,True,True,True,True,True,1900-01-01 17:10:19,1900-01-01 17:10:19
1900-01-01 16:55:28,Tekniska högskolan,Solna Centrum,1900-01-01 17:19:45,1900-01-01 17:19:45,1900-01-01 17:19:45,True,True,True,True,True,1900-01-01 17:19:45,1900-01-01 17:19:45
1900-01-01 16:55:29,Solna Centrum,Tekniska högskolan,1900-01-01 17:21:35,1900-01-01 17:21:35,1900-01-01 17:21:35,True,True,True,True,True,1900-01-01 17:21:35,1900-01-01 17:21:35
1900-01-01 16:55:29,Globen,Solna Centrum,1900-01-01 17:27:29,1900-01-01 17:27:29,1900-01-01 17:27:29,True,True,True,True,True,1900-01-01 17:27:29,1900-01-01 17:27:29
1900-01-01 16:55:30,Solna Centrum,Globen,1900-01-01 17:25:15,1900-01-01 17:25:15,1900-01-01 17:25:15,True,True,True,True,True,1900-01-01 17:25:15,1900-01-01 17:25:15
1900-01-01 16:56:12,Tekniska högskolan,Fridhemsplan,1900-01-01 17:13:30,1900-01-01 17:13:30,1900-01-01 17:13:30,True,True,True,True,True,1900-01-01 17:13:30,1900-01-01 17:13:30
1900-01-01 16:56:13,Fridhemsplan,Tekniska högskolan,1900-01-01 17:21:44,1900-01-01 17:10:59,1900-01-01 17:15:00,True,True,True,True,True,1900-01-01 17:15:00,1900-01-01 17:15:00
1900-01-01 16:56:13,Tekniska högskolan,Solna Centrum,1900-01-01 17:19:45,1900-01-01 17:19:45,1900-01-01 17:19:45,True,True,True,True,True,1900-01-01 17:19:45,1900-01-01 17:19:45
1900-01-01 16:56:14,Solna Centrum,Tekniska högskolan,1900-01-01 17:21:35,1900-01-01 17:21:35,1900-01-01 17:21:35,True,True,True,True,True,1900-01-01 17:21:35,1900-01-01 17:21:35
1900-01-01 16:56:14,Globen,Solna Centrum,1900-01-01 17:27:29,1900-01-01 17:27:29,1900-01-01 17:27:29,True,True,True,True,True,1900-01-01 17:27:29,1900-01-01 17:27:29
1900-01-01 16:56:15,Solna Centrum,Globen,1900-01-01 17:25:15,1900-01-01 17:25:15,1900-01-01 17:25:15,True,True,True,True,True,1900-01-01 17:25:15,1900-01-01 17:25:15
1900-01-01 16:56:54,Tekniska högskolan,Fridhemsplan,1900-01-01 17:13:30,1900-01-01 17:13:30,1900-01-01 17:13:30,True,True,True,True,True,1900-01-01 17:13:30,1900-01-01 17:13:30
1900-01-01 16:56:54,Fridhemsplan,Tekniska högskolan,1900-01-01 17:21:44,1900-01-01 17:21:35,1900-01-01 17:15:00,True,True,True,True,True,1900-01-01 17:15:00,1900-01-01 17:15:00
1900-01-01 16:56:55,Tekniska högskolan,Solna Centrum,1900-01-01 17:19:45,1900-01-01 17:19:45,1900-01-01 17:19:45,True,True,True,True,True,1900-01-01 17:19:45,1900-01-01 17:19:45
1900-01-01 16:56:55,Solna Centrum,Tekniska högskolan,1900-01-01 17:21:35,1900-01-01 17:21:35,1900-01-01 17:21:35,True,True,True,True,True,1900-01-01 17:21:35,1900-01-01 17:21:35
1900-01-01 16:56:56,Globen,Solna Centrum,1900-01-01 17:27:29,1900-01-01 17:27:29,1900-01-01 17:27:29,True,True,True,True,True,1900-01-01 17:27:29,1900-01-01 17:27:29
1900-01-01 16:56:56,Solna Centrum,Globen,1900-01-01 17:25:15,1900-01-01 17:25:15,1900-01-01 17:25:15,True,True,True,True,True,1900-01-01 17:25:15,1900-01-01 17:25:15
1900-01-01 16:57:34,Tekniska högskolan,Fridhemsplan,1900-01-01 17:13:30,,1900-01-01 17:13:30,True,False,True,True,True,1900-01-01 17:13:30,1900-01-01 17:13:30
1900-01-01 16:57:34,Fridhemsplan,Tekniska högskolan,1900-01-01 17:21:44,1900-01-01 17:21:44,1900-01-01 17:15:00,True,True,True,True,True,1900-01-01 17:15:00,1900-01-01 17:15:00
1900-01-01 16:57:35,Tekniska högskolan,Solna Centrum,1900-01-01 17:19:45,1900-01-01 17:19:45,1900-01-01 17:19:45,True,True,True,True,True,1900-01-01 17:19:45,1900-01-01 17:19:45
1900-01-01 16:57:35,Solna Centrum,Tekniska högskolan,1900-01-01 17:21:35,1900-01-01 17:21:35,1900-01-01 17:21:35,True,True,True,True,True,1900-01-01 17:21:35,1900-01-01 17:21:35
1900-01-01 16:57:36,Globen,Solna Centrum,1900-01-01 17:27:29,1900-01-01 17:27:29,1900-01-01 17:27:29,True,True,True,True,True,1900-01-01 17:27:29,1900-01-01 17:27:29
1900-01-01 16:57:37,Solna Centrum,Globen,1900-01-01 17:25:15,,1900-01-01 17:25:15,True,False,True,True,True,1900-01-01 17:25:15,1900-01-01 17:25:15
1900-01-01 16:58:15,Tekniska högskolan,Fridhemsplan,1900-01-01 17:13:30,1900-01-01 17:13:30,1900-01-01 17:13:30,True,True,True,True,True,1900-01-01 17:13:30,1900-01-01 17:13:30
1900-01-01 16:58:16,Fridhemsplan,Tekniska högskolan,1900-01-01 17:15:00,1900-01-01 17:21:44,1900-01-01 17:15:00,True,True,True,True,True,1900-01-01 17:15:00,1900-01-01 17:15:00
1900-01-01 16:58:17,Tekniska högskolan,Solna Centrum,1900-01-01 17:19:45,1900-01-01 17:19:45,1900-01-01 17:19:45,True,True,True,True,True,1900-01-01 17:19:45,1900-01-01 17:19:45
1900-01-01 16:58:17,Solna Centrum,Tekniska högskolan,1900-01-01 17:21:35,1900-01-01 17:21:35,1900-01-01 17:21:35,True,True,True,True,True,1900-01-01 17:21:35,1900-01-01 17:21:35
1900-01-01 16:58:18,Globen,Solna Centrum,1900-01-01 17:27:29,1900-01-01 17:27:29,1900-01-01 17:27:29,True,True,True,True,True,1900-01-01 17:27:29,1900-01-01 17:27:29
1900-01-01 16:58:18,Solna Centrum,Globen,1900-01-01 17:25:15,,1900-01-01 17:25:15,True,False,True,True,True,1900-01-01 17:25:15,1900-01-01 17:25:15
1900-01-01 16:59:04,Tekniska högskolan,Fridhemsplan,1900-01-01 17:13:30,1900-01-01 17:13:30,1900-01-01 17:13:30,True,True,True,True,True,1900-01-01 17:13:30,1900-01-01 17:13:30
1900-01-01 16:59:05,Fridhemsplan,Tekniska högskolan,1900-01-01 17:21:44,1900-01-01 17:21:35,1900-01-01 17:21:35,True,True,True,True,True,1900-01-01 17:21:35,1900-01-01 17:21:35
1900-01-01 16:59:05,Tekniska högskolan,Solna Centrum,1900-01-01 17:19:45,1900-01-01 17:19:45,1900-01-01 17:19:45,True,True,True,True,True,1900-01-01 17:19:45,1900-01-01 17:19:45
1900-01-01 16:59:06,Solna Centrum,Tekniska högskolan,1900-01-01 17:25:55,1900-01-01 17:25:55,1900-01-01 17:29:30,True,True,True,True,True,1900-01-01 17:29:30,1900-01-01 17:29:30
1900-01-01 16:59:06,Globen,Solna Centrum,1900-01-01 17:27:29,1900-01-01 17:27:29,1900-01-01 17:27:29,True,True,True,True,True,1900-01-01 17:27:29,1900-01-01 17:27:29
1900-01-01 16:59:07,Solna Centrum,Globen,1900-01-01 17:31:45,,1900-01-01 17:31:45,True,False,True,True,True,1900-01-01 17:31:45,1900-01-01 17:31:45
1900-01-01 16:59:52,Tekniska högskolan,Fridhemsplan,1900-01-01 17:13:30,1900-01-01 17:13:30,1900-01-01 17:13:30,True,True,True,True,True,1900-01-01 17:13:30,1900-01-01 17:13:30
1900-01-01 16:59:53,Fridhemsplan,Tekniska högskolan,1900-01-01 17:21:44,1900-01-01 17:21:35,1900-01-01 17:21:35,True,True,True,True,True,1900-01-01 17:21:35,1900-01-01 17:21:35
1900-01-01 16:59:54,Tekniska högskolan,Solna Centrum,1900-01-01 17:19:45,1900-01-01 17:19:45,1900-01-01 17:19:45,True,True,True,True,True,1900-01-01 17:19:45,1900-01-01 17:19:45
1900-01-01 16:59:55,Solna Centrum,Tekniska högskolan,1900-01-01 17:25:55,1900-01-01 17:25:55,1900-01-01 17:29:30,True,True,True,True,True,1900-01-01 17:29:30,1900-01-01 17:29:30
1900-01-01 16:59:56,Globen,Solna Centrum,1900-01-01 17:27:29,1900-01-01 17:27:29,1900-01-01 17:27:29,True,True,True,True,True,1900-01-01 17:27:29,1900-01-01 17:27:29
1900-01-01 16:59:57,Solna Centrum,Globen,1900-01-01 17:31:45,,1900-01-01 17:31:45,True,False,True,True,True,1900-01-01 17:31:45,1900-01-01 17:31:45
1900-01-01 17:00:41,Tekniska högskolan,Fridhemsplan,1900-01-01 17:21:51,1900-01-01 17:21:51,1900-01-01 17:21:51,True,True,True,True,True,1900-01-01 17:21:51,1900-01-01 17:21:51
1900-01-01 17:00:41,Fridhemsplan,Tekniska högskolan,1900-01-01 17:21:44,1900-01-01 17:21:44,1900-01-01 17:21:35,True,True,True,True,True,1900-01-01 17:21:35,1900-01-01 17:21:35
1900-01-01 17:00:42,Tekniska högskolan,Solna Centrum,1900-01-01 17:27:29,1900-01-01 17:27:29,1900-01-01 17:27:29,True,True,True,True,True,1900-01-01 17:27:29,1900-01-01 17:27:29
1900-01-01 17:00:43,Solna Centrum,Tekniska högskolan,1900-01-01 17:25:55,1900-01-01 17:25:55,1900-01-01 17:29:30,True,True,True,True,True,1900-01-01 17:29:30,1900-01-01 17:29:30
1900-01-01 17:00:43,Globen,Solna Centrum,1900-01-01 17:27:29,1900-01-01 17:27:29,1900-01-01 17:27:29,True,True,True,True,True,1900-01-01 17:27:29,1900-01-01 17:27:29
1900-01-01 17:00:44,Solna Centrum,Globen,1900-01-01 17:31:45,,1900-01-01 17:31:45,True,False,True,True,True,1900-01-01 17:31:45,1900-01-01 17:31:45
1900-01-01 17:01:21,Tekniska högskolan,Fridhemsplan,1900-01-01 17:21:51,1900-01-01 17:21:51,1900-01-01 17:21:51,True,True,True,True,True,1900-01-01 17:21:51,1900-01-01 17:21:51
1900-01-01 17:01:21,Fridhemsplan,Tekniska högskolan,1900-01-01 17:21:44,1900-01-01 17:21:44,1900-01-01 17:21:35,True,True,True,True,True,1900-01-01 17:21:35,1900-01-01 17:21:35
1900-01-01 17:01:21,Tekniska högskolan,Solna Centrum,1900-01-01 17:27:29,1900-01-01 17:27:29,1900-01-01 17:27:29,True,True,True,True,True,1900-01-01 17:27:29,1900-01-01 17:27:29
1900-01-01 17:01:22,Solna Centrum,Tekniska högskolan,1900-01-01 17:25:55,1900-01-01 17:25:55,1900-01-01 17:29:30,True,True,True,True,True,1900-01-01 17:29:30,1900-01-01 17:29:30
1900-01-01 17:01:22,Globen,Solna Centrum,1900-01-01 17:34:54,1900-01-01 17:34:54,1900-01-01 17:34:54,True,True,True,True,True,1900-01-01 17:34:54,1900-01-01 17:34:54
1900-01-01 17:01:23,Solna Centrum,Globen,1900-01-01 17:31:45,,1900-01-01 17:31:45,True,False,True,True,True,1900-01-01 17:31:45,1900-01-01 17:31:45
1900-01-01 17:02:00,Tekniska högskolan,Fridhemsplan,1900-01-01 17:21:51,1900-01-01 17:18:46,1900-01-01 17:21:51,True,True,True,True,True,1900-01-01 17:21:51,1900-01-01 17:21:51
1900-01-01 17:02:00,Fridhemsplan,Tekniska högskolan,1900-01-01 17:21:44,1900-01-01 17:21:44,1900-01-01 17:21:35,True,True,True,True,True,1900-01-01 17:21:35,1900-01-01 17:21:35
1900-01-01 17:02:01,Tekniska högskolan,Solna Centrum,1900-01-01 17:27:29,1900-01-01 17:27:29,1900-01-01 17:27:29,True,True,True,True,True,1900-01-01 17:27:29,1900-01-01 17:27:29
1900-01-01 17:02:02,Solna Centrum,Tekniska högskolan,1900-01-01 17:25:55,1900-01-01 17:25:55,1900-01-01 17:25:55,True,True,True,True,True,1900-01-01 17:25:55,1900-01-01 17:25:55
1900-01-01 17:02:03,Globen,Solna Centrum,1900-01-01 17:34:54,1900-01-01 17:34:54,1900-01-01 17:34:54,True,True,True,True,True,1900-01-01 17:34:54,1900-01-01 17:34:54
1900-01-01 17:02:04,Solna Centrum,Globen,1900-01-01 17:31:45,,1900-01-01 17:31:45,True,False,True,True,True,1900-01-01 17:31:45,1900-01-01 17:31:45
1900-01-01 17:02:47,Tekniska högskolan,Fridhemsplan,1900-01-01 17:21:51,1900-01-01 17:18:46,1900-01-01 17:21:51,True,True,True,True,True,1900-01-01 17:21:51,1900-01-01 17:21:51
1900-01-01 17:02:48,Fridhemsplan,Tekniska högskolan,1900-01-01 17:21:44,1900-01-01 17:21:44,1900-01-01 17:21:35,True,True,True,True,True,1900-01-01 17:21:35,1900-01-01 17:21:35
1900-01-01 17:02:49,Tekniska högskolan,Solna Centrum,1900-01-01 17:27:29,1900-01-01 17:27:29,1900-01-01 17:27:29,True,True,True,True,True,1900-01-01 17:27:29,1900-01-01 17:27:29
1900-01-01 17:02:49,Solna Centrum,Tekniska högskolan,1900-01-01 17:25:55,1900-01-01 17:25:55,1900-01-01 17:25:55,True,True,True,True,True,1900-01-01 17:25:55,1900-01-01 17:25:55
1900-01-01 17:02:50,Globen,Solna Centrum,1900-01-01 17:34:54,1900-01-01 17:34:54,1900-01-01 17:34:54,True,True,True,True,True,1900-01-01 17:34:54,1900-01-01 17:34:54
1900-01-01 17:02:50,Solna Centrum,Globen,1900-01-01 17:31:45,,1900-01-01 17:31:45,True,False,True,True,True,1900-01-01 17:31:45,1900-01-01 17:31:45
1900-01-01 17:03:30,Tekniska högskolan,Fridhemsplan,1900-01-01 17:21:51,1900-01-01 17:18:46,1900-01-01 17:21:51,True,True,True,True,True,1900-01-01 17:21:51,1900-01-01 17:21:51
1900-01-01 17:03:30,Fridhemsplan,Tekniska högskolan,1900-01-01 17:21:44,1900-01-01 17:21:44,1900-01-01 17:21:35,True,True,True,True,True,1900-01-01 17:21:35,1900-01-01 17:21:35
1900-01-01 17:03:31,Tekniska högskolan,Solna Centrum,1900-01-01 17:27:29,1900-01-01 17:27:29,1900-01-01 17:27:29,True,True,True,True,True,1900-01-01 17:27:29,1900-01-01 17:27:29
1900-01-01 17:03:32,Solna Centrum,Tekniska högskolan,1900-01-01 17:25:55,1900-01-01 17:25:55,1900-01-01 17:25:55,True,True,True,True,True,1900-01-01 17:25:55,1900-01-01 17:25:55
1900-01-01 17:03:36,Globen,Solna Centrum,1900-01-01 17:34:54,1900-01-01 17:34:54,1900-01-01 17:34:54,True,True,True,True,True,1900-01-01 17:34:54,1900-01-01 17:34:54
1900-01-01 17:03:36,Solna Centrum,Globen,1900-01-01 17:31:45,1900-01-01 17:31:45,1900-01-01 17:31:45,True,True,True,True,True,1900-01-01 17:31:45,1900-01-01 17:31:45
1900-01-01 17:04:11,Tekniska högskolan,Fridhemsplan,1900-01-01 17:21:51,1900-01-01 17:18:46,1900-01-01 17:18:46,True,True,True,True,True,1900-01-01 17:28:53,1900-01-01 17:18:46
1900-01-01 17:04:12,Fridhemsplan,Tekniska högskolan,1900-01-01 17:21:44,1900-01-01 17:21:44,1900-01-01 17:21:35,True,True,True,True,True,1900-01-01 17:21:35,1900-01-01 17:21:35
1900-01-01 17:04:12,Tekniska högskolan,Solna Centrum,1900-01-01 17:27:29,1900-01-01 17:27:29,1900-01-01 17:42:10,True,True,True,True,True,1900-01-01 17:42:10,1900-01-01 17:40:45
1900-01-01 17:04:14,Solna Centrum,Tekniska högskolan,1900-01-01 17:25:55,1900-01-01 17:25:55,1900-01-01 17:25:55,True,True,True,True,True,1900-01-01 17:25:55,1900-01-01 17:25:55
1900-01-01 17:04:15,Globen,Solna Centrum,1900-01-01 17:34:54,1900-01-01 17:34:54,1900-01-01 17:34:54,True,True,True,True,True,1900-01-01 17:34:54,1900-01-01 17:34:54
1900-01-01 17:04:15,Solna Centrum,Globen,1900-01-01 17:31:45,1900-01-01 17:31:45,1900-01-01 17:31:45,True,True,True,True,True,1900-01-01 17:31:45,1900-01-01 17:31:45
1900-01-01 17:04:51,Tekniska högskolan,Fridhemsplan,1900-01-01 17:24:39,1900-01-01 17:29:16,1900-01-01 17:24:39,True,True,True,True,True,1900-01-01 17:28:53,1900-01-01 17:24:39
1900-01-01 17:04:52,Fridhemsplan,Tekniska högskolan,1900-01-01 17:30:58,1900-01-01 17:30:58,1900-01-01 17:21:35,True,True,True,True,True,1900-01-01 17:21:35,1900-01-01 17:21:35
1900-01-01 17:04:52,Tekniska högskolan,Solna Centrum,1900-01-01 17:42:10,1900-01-01 17:34:54,1900-01-01 17:42:10,True,True,True,True,True,1900-01-01 17:42:10,1900-01-01 17:40:45
1900-01-01 17:04:54,Solna Centrum,Tekniska högskolan,1900-01-01 17:30:18,1900-01-01 17:30:18,1900-01-01 17:30:18,True,True,True,True,True,1900-01-01 17:30:18,1900-01-01 17:30:18
1900-01-01 17:04:54,Globen,Solna Centrum,1900-01-01 17:34:54,1900-01-01 17:34:54,1900-01-01 17:34:54,True,True,True,True,True,1900-01-01 17:34:54,1900-01-01 17:34:54
1900-01-01 17:04:55,Solna Centrum,Globen,1900-01-01 17:37:16,,1900-01-01 17:37:16,True,False,True,True,True,1900-01-01 17:37:16,1900-01-01 17:37:16
1900-01-01 17:05:40,Tekniska högskolan,Fridhemsplan,1900-01-01 17:24:39,1900-01-01 17:28:53,1900-01-01 17:24:39,True,True,True,True,True,1900-01-01 17:28:53,1900-01-01 17:24:39
1900-01-01 17:05:41,Fridhemsplan,Tekniska högskolan,1900-01-01 17:30:58,1900-01-01 17:30:58,1900-01-01 17:21:35,True,True,True,True,True,1900-01-01 17:21:35,1900-01-01 17:21:35
1900-01-01 17:05:41,Tekniska högskolan,Solna Centrum,1900-01-01 17:34:54,1900-01-01 17:34:54,1900-01-01 17:34:54,True,True,True,True,True,1900-01-01 17:34:54,1900-01-01 17:34:54
1900-01-01 17:05:42,Solna Centrum,Tekniska högskolan,1900-01-01 17:30:18,1900-01-01 17:30:18,1900-01-01 17:30:18,True,True,True,True,True,1900-01-01 17:30:18,1900-01-01 17:30:18
1900-01-01 17:05:43,Globen,Solna Centrum,1900-01-01 17:34:54,1900-01-01 17:34:54,1900-01-01 17:34:54,True,True,True,True,True,1900-01-01 17:34:54,1900-01-01 17:34:54
1900-01-01 17:05:44,Solna Centrum,Globen,1900-01-01 17:37:16,,1900-01-01 17:37:16,True,False,True,True,True,1900-01-01 17:37:16,1900-01-01 17:37:16
1900-01-01 17:06:22,Tekniska högskolan,Fridhemsplan,1900-01-01 17:24:39,1900-01-01 17:28:53,1900-01-01 17:24:39,True,True,True,True,True,1900-01-01 17:28:53,1900-01-01 17:24:39
1900-01-01 17:06:23,Fridhemsplan,Tekniska högskolan,1900-01-01 17:30:58,1900-01-01 17:30:58,1900-01-01 17:25:55,True,True,True,True,True,1900-01-01 17:25:55,1900-01-01 17:25:55
1900-01-01 17:06:23,Tekniska högskolan,Solna Centrum,1900-01-01 17:34:54,1900-01-01 17:34:54,1900-01-01 17:34:54,True,True,True,True,True,1900-01-01 17:34:54,1900-01-01 17:34:54
1900-01-01 17:06:24,Solna Centrum,Tekniska högskolan,1900-01-01 17:30:18,1900-01-01 17:30:18,1900-01-01 17:30:18,True,True,True,True,True,1900-01-01 17:30:18,1900-01-01 17:30:18
1900-01-01 17:06:24,Globen,Solna Centrum,1900-01-01 17:40:45,1900-01-01 17:40:45,1900-01-01 17:40:45,True,True,True,True,True,1900-01-01 17:40:45,1900-01-01 17:40:45
1900-01-01 17:06:24,Solna Centrum,Globen,1900-01-01 17:37:16,1900-01-01 17:37:16,1900-01-01 17:37:16,True,True,True,True,True,1900-01-01 17:37:16,1900-01-01 17:37:16
1900-01-01 17:07:00,Tekniska högskolan,Fridhemsplan,1900-01-01 17:24:39,1900-01-01 17:28:53,1900-01-01 17:24:39,True,True,True,True,True,1900-01-01 17:24:39,1900-01-01 17:24:39
1900-01-01 17:07:00,Fridhemsplan,Tekniska högskolan,1900-01-01 17:30:58,1900-01-01 17:30:58,1900-01-01 17:25:55,True,True,True,True,True,1900-01-01 17:25:55,1900-01-01 17:25:55
1900-01-01 17:07:01,Tekniska högskolan,Solna Centrum,1900-01-01 17:34:54,1900-01-01 17:34:54,1900-01-01 17:34:54,True,True,True,True,True,1900-01-01 17:34:54,1900-01-01 17:34:54
1900-01-01 17:07:01,Solna Centrum,Tekniska högskolan,1900-01-01 17:30:18,1900-01-01 17:30:18,1900-01-01 17:30:18,True,True,True,True,True,1900-01-01 17:30:18,1900-01-01 17:30:18
1900-01-01 17:07:02,Globen,Solna Centrum,1900-01-01 17:40:45,1900-01-01 17:40:45,1900-01-01 17:40:45,True,True,True,True,True,1900-01-01 17:40:45,1900-01-01 17:40:45
1900-01-01 17:07:03,Solna Centrum,Globen,1900-01-01 17:37:16,1900-01-01 17:37:16,1900-01-01 17:37:16,True,True,True,True,True,1900-01-01 17:37:16,1900-01-01 17:37:16
1900-01-01 17:07:42,Tekniska högskolan,Fridhemsplan,1900-01-01 17:24:39,1900-01-01 17:28:53,1900-01-01 17:24:39,True,True,True,True,True,1900-01-01 17:24:39,1900-01-01 17:24:39
1900-01-01 17:07:42,Fridhemsplan,Tekniska högskolan,1900-01-01 17:30:58,1900-01-01 17:30:58,1900-01-01 17:25:55,True,True,True,True,True,1900-01-01 17:25:55,1900-01-01 17:25:55
1900-01-01 17:07:42,Tekniska högskolan,Solna Centrum,1900-01-01 17:34:54,1900-01-01 17:34:54,1900-01-01 17:34:54,True,True,True,True,True,1900-01-01 17:34:54,1900-01-01 17:34:54
1900-01-01 17:07:43,Solna Centrum,Tekniska högskolan,1900-01-01 17:30:18,1900-01-01 17:30:18,1900-01-01 17:30:18,True,True,True,True,True,1900-01-01 17:30:18,1900-01-01 17:30:18
1900-01-01 17:07:44,Globen,Solna Centrum,1900-01-01 17:40:45,1900-01-01 17:40:45,1900-01-01 17:40:45,True,True,True,True,True,1900-01-01 17:40:45,1900-01-01 17:40:45
1900-01-01 17:07:44,Solna Centrum,Globen,1900-01-01 17:37:16,1900-01-01 17:37:16,1900-01-01 17:37:16,True,True,True,True,True,1900-01-01 17:37:16,1900-01-01 17:37:16
1900-01-01 17:08:21,Tekniska högskolan,Fridhemsplan,1900-01-01 17:24:39,1900-01-01 17:24:39,1900-01-01 17:24:39,True,True,True,True,True,1900-01-01 17:24:39,1900-01-01 17:24:39
1900-01-01 17:08:22,Fridhemsplan,Tekniska högskolan,1900-01-01 17:25:55,1900-01-01 17:30:58,1900-01-01 17:25:55,True,True,True,True,True,1900-01-01 17:25:55,1900-01-01 17:25:55
1900-01-01 17:08:22,Tekniska högskolan,Solna Centrum,1900-01-01 17:34:54,1900-01-01 17:34:54,1900-01-01 17:34:54,True,True,True,True,True,1900-01-01 17:34:54,1900-01-01 17:34:54
1900-01-01 17:08:25,Solna Centrum,Tekniska högskolan,1900-01-01 17:30:18,1900-01-01 17:30:18,1900-01-01 17:30:18,True,True,True,True,True,1900-01-01 17:30:18,1900-01-01 17:30:18
1900-01-01 17:08:26,Globen,Solna Centrum,1900-01-01 17:40:45,1900-01-01 17:40:45,1900-01-01 17:40:45,True,True,True,True,True,1900-01-01 17:40:45,1900-01-01 17:40:45
1900-01-01 17:08:26,Solna Centrum,Globen,1900-01-01 17:37:16,1900-01-01 17:37:16,1900-01-01 17:37:16,True,True,True,True,True,1900-01-01 17:37:16,1900-01-01 17:37:16
1900-01-01 17:09:05,Tekniska högskolan,Fridhemsplan,1900-01-01 17:24:39,1900-01-01 17:24:39,1900-01-01 17:24:39,True,True,True,True,True,1900-01-01 17:24:39,1900-01-01 17:24:39
1900-01-01 17:09:06,Fridhemsplan,Tekniska högskolan,1900-01-01 17:30:58,1900-01-01 17:25:55,1900-01-01 17:25:55,True,True,True,True,True,1900-01-01 17:25:55,1900-01-01 17:25:55
1900-01-01 17:09:06,Tekniska högskolan,Solna Centrum,1900-01-01 17:34:54,1900-01-01 17:34:54,1900-01-01 17:34:54,True,True,True,True,True,1900-01-01 17:34:54,1900-01-01 17:34:54
