StartStation,EndStation,Lines,DepartureStations,ArrivalStations,DepartureTime,ArrivalTime,TransitionTime,RequestTime
Fridhemsplan,Tekniska högskolan,"[10, 14]","['Fridhemsplan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 8, 28), 0, datetime.datetime(1900, 1, 1, 8, 39)]","[datetime.datetime(1900, 1, 1, 8, 32), 0, datetime.datetime(1900, 1, 1, 8, 45)]","[0, 4.0, 0]",2023-05-12 08:23:54.005457
Fridhemsplan,Tekniska högskolan,[4],['Fridhemsplan'],['Östra station'],"[datetime.datetime(1900, 1, 1, 8, 29)]","[datetime.datetime(1900, 1, 1, 8, 46)]",[0],2023-05-12 08:23:54.005457
Fridhemsplan,Tekniska högskolan,"[19, 72]","['Fridhemsplan', 'Odenplan', 'Odenplan Sveavägen', 'Odenplan', 'Odenplan']","['Odenplan', 'Odenplan Sveavägen', 'Odenplan', 'Odenplan', 'Östra station']","[datetime.datetime(1900, 1, 1, 8, 31), 0, 0, 0, datetime.datetime(1900, 1, 1, 8, 43)]","[datetime.datetime(1900, 1, 1, 8, 35), 0, 0, 0, datetime.datetime(1900, 1, 1, 8, 49)]","[0, 3.0, 2.0, 1.0, 0]",2023-05-12 08:23:54.005457
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 8, 29), 0, datetime.datetime(1900, 1, 1, 8, 40)]","[datetime.datetime(1900, 1, 1, 8, 36), 0, datetime.datetime(1900, 1, 1, 8, 49)]","[0, 3.0, 0]",2023-05-12 08:23:54.529837
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 8, 34), 0, datetime.datetime(1900, 1, 1, 8, 47)]","[datetime.datetime(1900, 1, 1, 8, 41), 0, datetime.datetime(1900, 1, 1, 8, 56)]","[0, 3.0, 0]",2023-05-12 08:23:54.529837
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 8, 39), 0, datetime.datetime(1900, 1, 1, 8, 54)]","[datetime.datetime(1900, 1, 1, 8, 46), 0, datetime.datetime(1900, 1, 1, 9, 3)]","[0, 3.0, 0]",2023-05-12 08:23:54.529837
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 8, 44), 0, datetime.datetime(1900, 1, 1, 8, 54)]","[datetime.datetime(1900, 1, 1, 8, 51), 0, datetime.datetime(1900, 1, 1, 9, 3)]","[0, 3.0, 0]",2023-05-12 08:23:54.529837
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 8, 49), 0, datetime.datetime(1900, 1, 1, 9, 1)]","[datetime.datetime(1900, 1, 1, 8, 56), 0, datetime.datetime(1900, 1, 1, 9, 10)]","[0, 3.0, 0]",2023-05-12 08:23:54.529837
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 8, 59), 0, datetime.datetime(1900, 1, 1, 9, 10)]","[datetime.datetime(1900, 1, 1, 9, 6), 0, datetime.datetime(1900, 1, 1, 9, 19)]","[0, 3.0, 0]",2023-05-12 08:23:54.529837
Solna Centrum,Tekniska högskolan,"[11, 14]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 8, 26), 0, datetime.datetime(1900, 1, 1, 8, 44)]","[datetime.datetime(1900, 1, 1, 8, 36), 0, datetime.datetime(1900, 1, 1, 8, 50)]","[0, 4.0, 0]",2023-05-12 08:23:55.019379
Solna Centrum,Tekniska högskolan,"[11, 14]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 8, 33), 0, datetime.datetime(1900, 1, 1, 8, 49)]","[datetime.datetime(1900, 1, 1, 8, 43), 0, datetime.datetime(1900, 1, 1, 8, 55)]","[0, 4.0, 0]",2023-05-12 08:23:55.019379
Solna Centrum,Tekniska högskolan,"[11, 14]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 8, 40), 0, datetime.datetime(1900, 1, 1, 8, 59)]","[datetime.datetime(1900, 1, 1, 8, 50), 0, datetime.datetime(1900, 1, 1, 9, 5)]","[0, 4.0, 0]",2023-05-12 08:23:55.019379
Solna Centrum,Tekniska högskolan,"[11, 14]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 8, 40), 0, datetime.datetime(1900, 1, 1, 8, 54)]","[datetime.datetime(1900, 1, 1, 8, 50), 0, datetime.datetime(1900, 1, 1, 9, 0)]","[0, 4.0, 0]",2023-05-12 08:23:55.019379
Solna Centrum,Tekniska högskolan,"[11, 14]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 8, 47), 0, datetime.datetime(1900, 1, 1, 9, 4)]","[datetime.datetime(1900, 1, 1, 8, 57), 0, datetime.datetime(1900, 1, 1, 9, 10)]","[0, 4.0, 0]",2023-05-12 08:23:55.019379
Solna Centrum,Tekniska högskolan,"[11, 14]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 8, 54), 0, datetime.datetime(1900, 1, 1, 9, 9)]","[datetime.datetime(1900, 1, 1, 9, 4), 0, datetime.datetime(1900, 1, 1, 9, 15)]","[0, 4.0, 0]",2023-05-12 08:23:55.019379
Globen,Solna Centrum,"[19, 11]","['Globen', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 8, 24), 0, datetime.datetime(1900, 1, 1, 8, 40)]","[datetime.datetime(1900, 1, 1, 8, 37), 0, datetime.datetime(1900, 1, 1, 8, 49)]","[0, 3.0, 0]",2023-05-12 08:23:55.668299
Globen,Solna Centrum,[30],['Globen'],['Solna centrum'],"[datetime.datetime(1900, 1, 1, 8, 24)]","[datetime.datetime(1900, 1, 1, 9, 4)]",[0],2023-05-12 08:23:55.668299
Globen,Solna Centrum,"[19, 11]","['Globen', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 8, 30), 0, datetime.datetime(1900, 1, 1, 8, 47)]","[datetime.datetime(1900, 1, 1, 8, 43), 0, datetime.datetime(1900, 1, 1, 8, 56)]","[0, 3.0, 0]",2023-05-12 08:23:55.668299
Globen,Solna Centrum,"[30, 41, 30]","['Globen', 'Årstaberg', 'Svärdlångsvägen Tvärbana Bussar', 'Årstaberg', 'Solna', 'Solna station']","['Årstaberg', 'Svärdlångsvägen Tvärbana Bussar', 'Årstaberg', 'Solna', 'Solna station', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 8, 31), 0, 0, datetime.datetime(1900, 1, 1, 8, 45), 0, datetime.datetime(1900, 1, 1, 9, 6)]","[datetime.datetime(1900, 1, 1, 8, 38), 0, 0, datetime.datetime(1900, 1, 1, 9, 0), 0, datetime.datetime(1900, 1, 1, 9, 8)]","[0, 2.0, 2.0, 0, 5.0, 0]",2023-05-12 08:23:55.668299
Globen,Solna Centrum,[30],['Globen'],['Solna centrum'],"[datetime.datetime(1900, 1, 1, 8, 31)]","[datetime.datetime(1900, 1, 1, 9, 11)]",[0],2023-05-12 08:23:55.668299
Globen,Solna Centrum,[30],['Globen'],['Solna centrum'],"[datetime.datetime(1900, 1, 1, 8, 37)]","[datetime.datetime(1900, 1, 1, 9, 17)]",[0],2023-05-12 08:23:55.668299
Globen,Solna Centrum,"[19, 11]","['Globen', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 8, 38), 0, datetime.datetime(1900, 1, 1, 8, 54)]","[datetime.datetime(1900, 1, 1, 8, 51), 0, datetime.datetime(1900, 1, 1, 9, 3)]","[0, 3.0, 0]",2023-05-12 08:23:55.668299
Globen,Solna Centrum,"[19, 11]","['Globen', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 8, 44), 0, datetime.datetime(1900, 1, 1, 9, 1)]","[datetime.datetime(1900, 1, 1, 8, 57), 0, datetime.datetime(1900, 1, 1, 9, 10)]","[0, 3.0, 0]",2023-05-12 08:23:55.668299
Globen,Solna Centrum,[30],['Globen'],['Solna centrum'],"[datetime.datetime(1900, 1, 1, 8, 44)]","[datetime.datetime(1900, 1, 1, 9, 24)]",[0],2023-05-12 08:23:55.668299
Solna Centrum,Globen,"[11, 17, 30]","['Solna centrum', 'T-Centralen', 'T-Centralen', 'Gullmarsplan', 'Gullmarsplan']","['T-Centralen', 'T-Centralen', 'Gullmarsplan', 'Gullmarsplan', 'Globen']","[datetime.datetime(1900, 1, 1, 8, 26), 0, datetime.datetime(1900, 1, 1, 8, 43), 0, datetime.datetime(1900, 1, 1, 8, 56)]","[datetime.datetime(1900, 1, 1, 8, 36), 0, datetime.datetime(1900, 1, 1, 8, 52), 0, datetime.datetime(1900, 1, 1, 8, 57)]","[0, 3.0, 0, 3.0, 0]",2023-05-12 08:23:56.148197
Solna Centrum,Globen,[30],['Solna centrum'],['Globen'],"[datetime.datetime(1900, 1, 1, 8, 28)]","[datetime.datetime(1900, 1, 1, 9, 7)]",[0],2023-05-12 08:23:56.148197
Solna Centrum,Globen,"[11, 19]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Globen']","[datetime.datetime(1900, 1, 1, 8, 33), 0, datetime.datetime(1900, 1, 1, 8, 47)]","[datetime.datetime(1900, 1, 1, 8, 43), 0, datetime.datetime(1900, 1, 1, 8, 58)]","[0, 3.0, 0]",2023-05-12 08:23:56.148197
Solna Centrum,Globen,[30],['Solna centrum'],['Globen'],"[datetime.datetime(1900, 1, 1, 8, 35)]","[datetime.datetime(1900, 1, 1, 9, 14)]",[0],2023-05-12 08:23:56.148197
Solna Centrum,Globen,"[11, 19]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Globen']","[datetime.datetime(1900, 1, 1, 8, 40), 0, datetime.datetime(1900, 1, 1, 8, 57)]","[datetime.datetime(1900, 1, 1, 8, 50), 0, datetime.datetime(1900, 1, 1, 9, 7)]","[0, 3.0, 0]",2023-05-12 08:23:56.148197
Tekniska högskolan,Fridhemsplan,"[14, 10]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Fridhemsplan']","[datetime.datetime(1900, 1, 1, 8, 24), 0, datetime.datetime(1900, 1, 1, 8, 36)]","[datetime.datetime(1900, 1, 1, 8, 31), 0, datetime.datetime(1900, 1, 1, 8, 39)]","[0, 3.0, 0]",2023-05-12 08:24:31.414135
Tekniska högskolan,Fridhemsplan,[4],['Östra station'],['Fridhemsplan'],"[datetime.datetime(1900, 1, 1, 8, 27)]","[datetime.datetime(1900, 1, 1, 8, 42)]",[0],2023-05-12 08:24:31.414135
Tekniska högskolan,Fridhemsplan,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Fridhemsplan']","[datetime.datetime(1900, 1, 1, 8, 29), 0, datetime.datetime(1900, 1, 1, 8, 40)]","[datetime.datetime(1900, 1, 1, 8, 36), 0, datetime.datetime(1900, 1, 1, 8, 43)]","[0, 3.0, 0]",2023-05-12 08:24:31.414135
Tekniska högskolan,Fridhemsplan,[4],['Östra station'],['Fridhemsplan'],"[datetime.datetime(1900, 1, 1, 8, 32)]","[datetime.datetime(1900, 1, 1, 8, 47)]",[0],2023-05-12 08:24:31.414135
Tekniska högskolan,Fridhemsplan,"[14, 10]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Fridhemsplan']","[datetime.datetime(1900, 1, 1, 8, 34), 0, datetime.datetime(1900, 1, 1, 8, 43)]","[datetime.datetime(1900, 1, 1, 8, 41), 0, datetime.datetime(1900, 1, 1, 8, 46)]","[0, 3.0, 0]",2023-05-12 08:24:31.414135
Tekniska högskolan,Fridhemsplan,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Fridhemsplan']","[datetime.datetime(1900, 1, 1, 8, 34), 0, datetime.datetime(1900, 1, 1, 8, 47)]","[datetime.datetime(1900, 1, 1, 8, 41), 0, datetime.datetime(1900, 1, 1, 8, 50)]","[0, 3.0, 0]",2023-05-12 08:24:31.414135
Fridhemsplan,Tekniska högskolan,"[11, 14]","['Fridhemsplan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 8, 24), 0, datetime.datetime(1900, 1, 1, 8, 34)]","[datetime.datetime(1900, 1, 1, 8, 29), 0, datetime.datetime(1900, 1, 1, 8, 40)]","[0, 4.0, 0]",2023-05-12 08:24:31.743740
Fridhemsplan,Tekniska högskolan,[4],['Fridhemsplan'],['Östra station'],"[datetime.datetime(1900, 1, 1, 8, 23)]","[datetime.datetime(1900, 1, 1, 8, 40)]",[0],2023-05-12 08:24:31.743740
Fridhemsplan,Tekniska högskolan,"[10, 14]","['Fridhemsplan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 8, 28), 0, datetime.datetime(1900, 1, 1, 8, 39)]","[datetime.datetime(1900, 1, 1, 8, 32), 0, datetime.datetime(1900, 1, 1, 8, 45)]","[0, 4.0, 0]",2023-05-12 08:24:31.743740
Fridhemsplan,Tekniska högskolan,[4],['Fridhemsplan'],['Östra station'],"[datetime.datetime(1900, 1, 1, 8, 29)]","[datetime.datetime(1900, 1, 1, 8, 46)]",[0],2023-05-12 08:24:31.743740
Fridhemsplan,Tekniska högskolan,"[19, 72]","['Fridhemsplan', 'Odenplan', 'Odenplan Sveavägen', 'Odenplan', 'Odenplan']","['Odenplan', 'Odenplan Sveavägen', 'Odenplan', 'Odenplan', 'Östra station']","[datetime.datetime(1900, 1, 1, 8, 31), 0, 0, 0, datetime.datetime(1900, 1, 1, 8, 43)]","[datetime.datetime(1900, 1, 1, 8, 35), 0, 0, 0, datetime.datetime(1900, 1, 1, 8, 49)]","[0, 3.0, 2.0, 1.0, 0]",2023-05-12 08:24:31.743740
